raw,text,label
"Subject: Work from Home - Data Entry Position Dear Peter, We are excited to offer you a data entry position that allows you to work from home. This role involves entering data into our system and does not require prior experience. The pay is $22 per hour, and you can work anytime that suits you. There’s a small $50 setup fee for training materials. Please let us know if you’re interested. Best regards, Olivia White HR Department WorkFromHome Co. Email: olivia.white@workfromhomeco.com,1","Subject: Work from Home - Data Entry Position Dear Peter, We are excited to offer you a data entry position that allows you to work from home. This role involves entering data into our system and does not require prior experience. The pay is $22 per hour, and you can work anytime that suits you. There’s a small $50 setup fee for training materials. Please let us know if you’re interested. Best regards, Olivia White HR Department WorkFromHome Co. Email: olivia.white@workfromhomeco.com",1
"Subject: Interview Invitation for Marketing Strategist Role Dear Laura, We’ve reviewed your qualifications and would like to invite you to an interview for the Marketing Strategist position at Digital Vision. Please let us know your availability, and we’ll schedule a time for the interview. Best regards, Joshua Miller Hiring Manager Digital Vision Email: joshua.miller@digitalvision.com,0","Subject: Interview Invitation for Marketing Strategist Role Dear Laura, We’ve reviewed your qualifications and would like to invite you to an interview for the Marketing Strategist position at Digital Vision. Please let us know your availability, and we’ll schedule a time for the interview. Best regards, Joshua Miller Hiring Manager Digital Vision Email: joshua.miller@digitalvision.com",0
"Subject: Remote Admin Assistant Position Available Dear Charlotte, We are excited to offer you a remote administrative assistant position at Virtual Office Solutions. The job involves scheduling, email management, and assisting with virtual meetings. The pay is $20 per hour. To start, a $45 setup fee for software licensing is required. Please confirm your interest. Best regards, Madison Wright HR Representative Virtual Office Solutions Email: madison.wright@virtualofficesolutions.com"",1 ""Subject: Interview Request for Project Manager Role Dear Anthony, Thank you for applying to the Project Manager position at Visionary Projects. We would love to schedule an interview to discuss your experience managing cross-functional teams. Please reply with your availability. Best regards, Isabella Parker Recruitment Team Visionary Projects Email: isabella.parker@visionaryprojects.com"",0","Subject: Remote Admin Assistant Position Available Dear Charlotte, We are excited to offer you a remote administrative assistant position at Virtual Office Solutions. The job involves scheduling, email management, and assisting with virtual meetings. The pay is $20 per hour. To start, a $45 setup fee for software licensing is required. Please confirm your interest. Best regards, Madison Wright HR Representative Virtual Office Solutions Email: madison.wright@virtualofficesolutions.com"",1 ""Subject: Interview Request for Project Manager Role Dear Anthony, Thank you for applying to the Project Manager position at Visionary Projects. We would love to schedule an interview to discuss your experience managing cross-functional teams. Please reply with your availability. Best regards, Isabella Parker Recruitment Team Visionary Projects Email: isabella.parker@visionaryprojects.com""",0
"Subject: Remote Assistant Job Offer Dear Daniel, We are offering a remote assistant position with flexible hours. Your duties would include organizing schedules, managing emails, and basic customer service. The pay is $24 per hour, and to begin, a $50 materials fee is required. Please respond if you’re interested. Best regards, Ella Thomas HR Coordinator Remote Teamworks Email: ella.thomas@remoteteamworks.com,1","Subject: Remote Assistant Job Offer Dear Daniel, We are offering a remote assistant position with flexible hours. Your duties would include organizing schedules, managing emails, and basic customer service. The pay is $24 per hour, and to begin, a $50 materials fee is required. Please respond if you’re interested. Best regards, Ella Thomas HR Coordinator Remote Teamworks Email: ella.thomas@remoteteamworks.com",1
"Subject: Interview Invitation - Front-End Developer Dear Megan, Thank you for applying to the Front-End Developer position at SparkWeb Agency. We were impressed with your portfolio and would like to invite you to an interview. Please send your availability for this week. Best regards, Nathan Ramirez Hiring Manager SparkWeb Agency Email: nathan.ramirez@sparkwebagency.com,0","Subject: Interview Invitation - Front-End Developer Dear Megan, Thank you for applying to the Front-End Developer position at SparkWeb Agency. We were impressed with your portfolio and would like to invite you to an interview. Please send your availability for this week. Best regards, Nathan Ramirez Hiring Manager SparkWeb Agency Email: nathan.ramirez@sparkwebagency.com",0
"Subject: Home-Based Data Entry Job Dear Samuel, We have an exciting home-based data entry opportunity. The job pays $21 per hour and you can work at your own pace. A $55 one-time training kit fee is needed to start. Looking forward to hearing from you. Best regards, Zoey Adams HR Manager HomeEntry Solutions Email: zoey.adams@homeentrysolutions.com,1","Subject: Home-Based Data Entry Job Dear Samuel, We have an exciting home-based data entry opportunity. The job pays $21 per hour and you can work at your own pace. A $55 one-time training kit fee is needed to start. Looking forward to hearing from you. Best regards, Zoey Adams HR Manager HomeEntry Solutions Email: zoey.adams@homeentrysolutions.com",1
"Subject: Invitation to Interview - Operations Manager Dear Brittany, We are pleased to invite you to an interview for the Operations Manager position at Streamline Logistics. Your leadership background fits our company’s needs perfectly. Please let us know your available times for next week. Best regards, Benjamin Howard Recruitment Team Streamline Logistics Email: benjamin.howard@streamlinelogistics.com,0","Subject: Invitation to Interview - Operations Manager Dear Brittany, We are pleased to invite you to an interview for the Operations Manager position at Streamline Logistics. Your leadership background fits our company’s needs perfectly. Please let us know your available times for next week. Best regards, Benjamin Howard Recruitment Team Streamline Logistics Email: benjamin.howard@streamlinelogistics.com",0
"Subject: Immediate Work-from-Home Admin Role Dear Jordan, We’re offering a work-from-home administrative assistant position. Duties include basic data entry and client correspondence. The job pays $27 per hour. A small $65 registration fee is needed for your software setup. Please reply to confirm your interest. Best regards, Penelope Evans HR Department SmartOffice Admins Email: penelope.evans@smartofficeadmins.com,1","Subject: Immediate Work-from-Home Admin Role Dear Jordan, We’re offering a work-from-home administrative assistant position. Duties include basic data entry and client correspondence. The job pays $27 per hour. A small $65 registration fee is needed for your software setup. Please reply to confirm your interest. Best regards, Penelope Evans HR Department SmartOffice Admins Email: penelope.evans@smartofficeadmins.com",1
"Subject: Interview Request - Human Resources Specialist Dear Amanda, Thank you for your application to the Human Resources Specialist role at Everbright Solutions. We would love to move forward with an interview. Please send your availability this week. Best regards, Kevin Brooks Talent Acquisition Everbright Solutions Email: kevin.brooks@everbrightsolutions.com,0","Subject: Interview Request - Human Resources Specialist Dear Amanda, Thank you for your application to the Human Resources Specialist role at Everbright Solutions. We would love to move forward with an interview. Please send your availability this week. Best regards, Kevin Brooks Talent Acquisition Everbright Solutions Email: kevin.brooks@everbrightsolutions.com",0
"Subject: Remote Typing Jobs Now Hiring Dear Isaac, We have several open positions for remote typing jobs. You can earn $23 per hour typing simple documents from home. A $45 administrative setup fee is required to get started. We look forward to your reply! Best regards, Chloe Scott Recruitment Specialist RemoteEntry Jobs Email: chloe.scott@remoteentryjobs.com,1","Subject: Remote Typing Jobs Now Hiring Dear Isaac, We have several open positions for remote typing jobs. You can earn $23 per hour typing simple documents from home. A $45 administrative setup fee is required to get started. We look forward to your reply! Best regards, Chloe Scott Recruitment Specialist RemoteEntry Jobs Email: chloe.scott@remoteentryjobs.com",1
"Subject: Interview Invitation - Product Designer Dear Sophia, We would like to invite you for an interview for the Product Designer role at Bold Creatives. Your design thinking background is very impressive. Please reply with your availability. Best regards, Owen Harris Design Team Lead Bold Creatives Email: owen.harris@boldcreatives.com,0","Subject: Interview Invitation - Product Designer Dear Sophia, We would like to invite you for an interview for the Product Designer role at Bold Creatives. Your design thinking background is very impressive. Please reply with your availability. Best regards, Owen Harris Design Team Lead Bold Creatives Email: owen.harris@boldcreatives.com",0
"Subject: Quick Start Remote Data Jobs Dear Brandon, We are offering quick-start remote data entry jobs. These roles are flexible and pay $26 per hour. A $50 onboarding fee applies to secure your training materials. Respond today to begin your application. Best regards, Victoria Price HR Administrator QuickData Careers Email: victoria.price@quickdatacareers.com,1","Subject: Quick Start Remote Data Jobs Dear Brandon, We are offering quick-start remote data entry jobs. These roles are flexible and pay $26 per hour. A $50 onboarding fee applies to secure your training materials. Respond today to begin your application. Best regards, Victoria Price HR Administrator QuickData Careers Email: victoria.price@quickdatacareers.com",1
"Subject: Interview Scheduling for Financial Analyst Position Dear Natalie, Thank you for applying to the Financial Analyst role at Prime Financial. We were impressed with your resume and would like to schedule an interview. Please let us know your availability. Best regards, Christian Walker Recruitment Coordinator Prime Financial Email: christian.walker@primefinancial.com,0","Subject: Interview Scheduling for Financial Analyst Position Dear Natalie, Thank you for applying to the Financial Analyst role at Prime Financial. We were impressed with your resume and would like to schedule an interview. Please let us know your availability. Best regards, Christian Walker Recruitment Coordinator Prime Financial Email: christian.walker@primefinancial.com",0
"Subject: Virtual Assistant Needed Urgently Dear Samuel, We are looking for a Virtual Assistant to help manage schedules, emails, and documents remotely. The pay rate is $20/hour, and a $45 equipment setup fee is needed upfront. Reply if you’re interested. Best, Alexa Moore HR Team BrightPath Virtuals Email: alexa.moore@brightpathvirtuals.com,1","Subject: Virtual Assistant Needed Urgently Dear Samuel, We are looking for a Virtual Assistant to help manage schedules, emails, and documents remotely. The pay rate is $20/hour, and a $45 equipment setup fee is needed upfront. Reply if you’re interested. Best, Alexa Moore HR Team BrightPath Virtuals Email: alexa.moore@brightpathvirtuals.com",1
"Subject: Interview Invitation - Sales Associate Position Dear Heather, We are excited to move forward with your application for the Sales Associate position at StyleCore Retail. Please send your availability to schedule an interview. Thank you, Dominic Reyes Talent Acquisition StyleCore Retail Email: dominic.reyes@stylecoreretail.com,0","Subject: Interview Invitation - Sales Associate Position Dear Heather, We are excited to move forward with your application for the Sales Associate position at StyleCore Retail. Please send your availability to schedule an interview. Thank you, Dominic Reyes Talent Acquisition StyleCore Retail Email: dominic.reyes@stylecoreretail.com",0
"Subject: Immediate Openings for Data Entry Jobs Dear Eric, We are urgently hiring remote data entry clerks. Work at your convenience from home. A $55 registration fee is required to start. Respond if interested. Sincerely, Melanie Ward Hiring Team SwiftData Admin Email: melanie.ward@swiftdataadmin.com,1","Subject: Immediate Openings for Data Entry Jobs Dear Eric, We are urgently hiring remote data entry clerks. Work at your convenience from home. A $55 registration fee is required to start. Respond if interested. Sincerely, Melanie Ward Hiring Team SwiftData Admin Email: melanie.ward@swiftdataadmin.com",1
"Subject: Your Application to Software Developer Role Dear Grace, Thank you for applying to the Software Developer position at NexaTech. We would like to schedule an initial interview. Please let us know your availability. Kind regards, Ryan Foster Recruitment Team NexaTech Email: ryan.foster@nexatech.com,0","Subject: Your Application to Software Developer Role Dear Grace, Thank you for applying to the Software Developer position at NexaTech. We would like to schedule an initial interview. Please let us know your availability. Kind regards, Ryan Foster Recruitment Team NexaTech Email: ryan.foster@nexatech.com",0
"Subject: Flexible Online Jobs Available Dear Nicholas, Work online on your own schedule! Positions available in data input, customer care, and transcription. Initial $50 training fee applies. Reply for more info. Sincerely, Isabelle King HR Department Global Online Work Email: isabelle.king@globalonlinework.com,1","Subject: Flexible Online Jobs Available Dear Nicholas, Work online on your own schedule! Positions available in data input, customer care, and transcription. Initial $50 training fee applies. Reply for more info. Sincerely, Isabelle King HR Department Global Online Work Email: isabelle.king@globalonlinework.com",1
"Subject: Interview Opportunity - Marketing Coordinator Dear Sarah, We are happy to invite you to interview for the Marketing Coordinator role at BrightEdge Solutions. Please reply with your available times. Best, Jonathan Cruz Recruitment Officer BrightEdge Solutions Email: jonathan.cruz@brightedgesolutions.com,0","Subject: Interview Opportunity - Marketing Coordinator Dear Sarah, We are happy to invite you to interview for the Marketing Coordinator role at BrightEdge Solutions. Please reply with your available times. Best, Jonathan Cruz Recruitment Officer BrightEdge Solutions Email: jonathan.cruz@brightedgesolutions.com",0
"Subject: Immediate Start: Work From Home Roles Dear Brian, Join our remote team today! Pay starts at $22/hour. A $60 software setup fee is necessary to process your application. Looking forward to hearing from you. Sincerely, Abigail Ramirez Onboarding Team Remote World Solutions Email: abigail.ramirez@remoteworldsolutions.com,1","Subject: Immediate Start: Work From Home Roles Dear Brian, Join our remote team today! Pay starts at $22/hour. A $60 software setup fee is necessary to process your application. Looking forward to hearing from you. Sincerely, Abigail Ramirez Onboarding Team Remote World Solutions Email: abigail.ramirez@remoteworldsolutions.com",1
"Subject: Final Interview Round - HR Specialist Position Dear Allison, Congratulations! You've been shortlisted for the final interview for the HR Specialist position at ClearView Corp. Please confirm your availability. Best, Derek Young Recruitment Team ClearView Corp Email: derek.young@clearviewcorp.com,0","Subject: Final Interview Round - HR Specialist Position Dear Allison, Congratulations! You've been shortlisted for the final interview for the HR Specialist position at ClearView Corp. Please confirm your availability. Best, Derek Young Recruitment Team ClearView Corp Email: derek.young@clearviewcorp.com",0
"Subject: Work-From-Home Data Entry - Apply Now Dear Olivia, We have remote data entry jobs paying $25 per hour. Start immediately! To activate your account, a $40 processing fee is required. Please reply to begin. Thanks, Liam Martinez Virtual Hiring Manager HomeInput Services Email: liam.martinez@homeinputservices.com,1","Subject: Work-From-Home Data Entry - Apply Now Dear Olivia, We have remote data entry jobs paying $25 per hour. Start immediately! To activate your account, a $40 processing fee is required. Please reply to begin. Thanks, Liam Martinez Virtual Hiring Manager HomeInput Services Email: liam.martinez@homeinputservices.com",1
"Subject: Invitation to Interview - Junior Analyst Role Dear Gavin, We would like to schedule an interview for the Junior Analyst position at Metric Insights. Kindly reply with your available times. Thank you, Maya Russell Recruitment Specialist Metric Insights Email: maya.russell@metricinsights.com,0","Subject: Invitation to Interview - Junior Analyst Role Dear Gavin, We would like to schedule an interview for the Junior Analyst position at Metric Insights. Kindly reply with your available times. Thank you, Maya Russell Recruitment Specialist Metric Insights Email: maya.russell@metricinsights.com",0
"Subject: Part-Time Work Opportunity Dear Zoe, We are hiring for part-time online roles in document formatting and transcription. A small administrative fee of $35 is required to process your onboarding. Looking forward to hearing from you. Best, Connor Bailey Online Staffing EasyStart Work From Home Email: connor.bailey@easystartwork.com,1","Subject: Part-Time Work Opportunity Dear Zoe, We are hiring for part-time online roles in document formatting and transcription. A small administrative fee of $35 is required to process your onboarding. Looking forward to hearing from you. Best, Connor Bailey Online Staffing EasyStart Work From Home Email: connor.bailey@easystartwork.com",1
"Subject: Software Engineer Interview Invitation Dear Ethan, Thank you for your application to the Software Engineer position at CodeMatrix Labs. We’d like to set up a technical interview with you. Please share your availability. Best, Victoria Bell Talent Specialist CodeMatrix Labs Email: victoria.bell@codematrixlabs.com,0","Subject: Software Engineer Interview Invitation Dear Ethan, Thank you for your application to the Software Engineer position at CodeMatrix Labs. We’d like to set up a technical interview with you. Please share your availability. Best, Victoria Bell Talent Specialist CodeMatrix Labs Email: victoria.bell@codematrixlabs.com",0
"Subject: Work Online, Earn $400 Daily Dear Emily, Earn $400 per day with minimal work! Work online from anywhere. A $75 registration kit is necessary. Sign up now! Sincerely, Joshua Price Recruitment FastCash Online Jobs Email: joshua.price@fastcashjobs.com,1","Subject: Work Online, Earn $400 Daily Dear Emily, Earn $400 per day with minimal work! Work online from anywhere. A $75 registration kit is necessary. Sign up now! Sincerely, Joshua Price Recruitment FastCash Online Jobs Email: joshua.price@fastcashjobs.com",1
"Subject: Invitation to Interview - Content Writer Role Dear Adrian, We are pleased to invite you for an interview for the Content Writer position at BrightStory Media. Please let us know your availability. Best regards, Amelia Rogers Hiring Coordinator BrightStory Media Email: amelia.rogers@brightstorymedia.com,0","Subject: Invitation to Interview - Content Writer Role Dear Adrian, We are pleased to invite you for an interview for the Content Writer position at BrightStory Media. Please let us know your availability. Best regards, Amelia Rogers Hiring Coordinator BrightStory Media Email: amelia.rogers@brightstorymedia.com",0
"Subject: Part-Time Administrative Support Role Dear Charlotte, Immediate part-time openings available in admin support. Flexible hours. A one-time training fee of $30 is required. Respond now to begin. Regards, Elijah Nelson Remote Support Center Email: elijah.nelson@remotesupportcenter.com,1","Subject: Part-Time Administrative Support Role Dear Charlotte, Immediate part-time openings available in admin support. Flexible hours. A one-time training fee of $30 is required. Respond now to begin. Regards, Elijah Nelson Remote Support Center Email: elijah.nelson@remotesupportcenter.com",1
"Subject: Congratulations - Next Step in Interview Process Dear Owen, Congratulations on progressing to the next interview stage for the Product Manager position at LaunchPoint Technologies! Please share your availability. Kind regards, Chloe Morris Recruiter LaunchPoint Technologies Email: chloe.morris@launchpointtech.com,0","Subject: Congratulations - Next Step in Interview Process Dear Owen, Congratulations on progressing to the next interview stage for the Product Manager position at LaunchPoint Technologies! Please share your availability. Kind regards, Chloe Morris Recruiter LaunchPoint Technologies Email: chloe.morris@launchpointtech.com",0
"Subject: Easy Remote Work Opportunity Dear Lillian, Simple copy-paste work available remotely. Pay is $25/hour. $50 onboarding fee required to begin. Reply to get started. Thanks, Nathan Hayes Virtual Recruiter QuickStart Jobs Email: nathan.hayes@quickstartjobs.com,1","Subject: Easy Remote Work Opportunity Dear Lillian, Simple copy-paste work available remotely. Pay is $25/hour. $50 onboarding fee required to begin. Reply to get started. Thanks, Nathan Hayes Virtual Recruiter QuickStart Jobs Email: nathan.hayes@quickstartjobs.com",1
"Subject: Interview Scheduling for Graphic Designer Dear Jack, Thank you for your application. We’d like to set up an interview for the Graphic Designer position at FrameArt Studios. Please confirm your availability. Best, Samantha Diaz Talent Acquisition FrameArt Studios Email: samantha.diaz@frameartstudios.com,0","Subject: Interview Scheduling for Graphic Designer Dear Jack, Thank you for your application. We’d like to set up an interview for the Graphic Designer position at FrameArt Studios. Please confirm your availability. Best, Samantha Diaz Talent Acquisition FrameArt Studios Email: samantha.diaz@frameartstudios.com",0
"Subject: Immediate Remote Positions Available Dear Audrey, Work remotely doing simple administrative tasks. Pay up to $30/hr. A $60 setup kit is needed. Respond now. Sincerely, Christopher Reed Hiring Manager RemoteFlex Jobs Email: christopher.reed@remoteflexjobs.com,1","Subject: Immediate Remote Positions Available Dear Audrey, Work remotely doing simple administrative tasks. Pay up to $30/hr. A $60 setup kit is needed. Respond now. Sincerely, Christopher Reed Hiring Manager RemoteFlex Jobs Email: christopher.reed@remoteflexjobs.com",1
"Subject: Interview Opportunity - Business Analyst Dear Sebastian, We were impressed with your application for the Business Analyst role at NorthStar Consulting. We’d like to schedule an interview. Please let us know when you are available. Best regards, Isla Ward Recruitment Coordinator NorthStar Consulting Email: isla.ward@northstarconsulting.com,0","Subject: Interview Opportunity - Business Analyst Dear Sebastian, We were impressed with your application for the Business Analyst role at NorthStar Consulting. We’d like to schedule an interview. Please let us know when you are available. Best regards, Isla Ward Recruitment Coordinator NorthStar Consulting Email: isla.ward@northstarconsulting.com",0
"Subject: Online Jobs Hiring Now Dear Claire, Flexible online jobs available with weekly pay. Initial $40 processing fee applies. Apply today! Regards, Gabriel Bryant Virtual Staffing EasyFlex Online Work Email: gabriel.bryant@easyflexonline.com,1","Subject: Online Jobs Hiring Now Dear Claire, Flexible online jobs available with weekly pay. Initial $40 processing fee applies. Apply today! Regards, Gabriel Bryant Virtual Staffing EasyFlex Online Work Email: gabriel.bryant@easyflexonline.com",1
"Subject: Invitation to Second Interview Dear Lincoln, We would like to invite you for a second interview for the UX Designer role at InnovateApps. Please reply with your availability. Thank you, Zoey Perez HR Department InnovateApps Email: zoey.perez@innovateapps.com,0","Subject: Invitation to Second Interview Dear Lincoln, We would like to invite you for a second interview for the UX Designer role at InnovateApps. Please reply with your availability. Thank you, Zoey Perez HR Department InnovateApps Email: zoey.perez@innovateapps.com",0
"Subject: Make Money Working From Your Phone Dear Madison, Work from your smartphone and earn daily payouts. A $35 activation fee is required. Message today to enroll. Sincerely, Anthony James Mobile Work Opportunities Email: anthony.james@mobilework.com,1","Subject: Make Money Working From Your Phone Dear Madison, Work from your smartphone and earn daily payouts. A $35 activation fee is required. Message today to enroll. Sincerely, Anthony James Mobile Work Opportunities Email: anthony.james@mobilework.com",1
"Subject: Interview Request for Customer Success Manager Dear Henry, Thank you for applying to the Customer Success Manager role at BrightConnect Solutions. We are excited to move forward. Please send your available times. Best, Layla Bennett Talent Team BrightConnect Solutions Email: layla.bennett@brightconnect.com,0","Subject: Interview Request for Customer Success Manager Dear Henry, Thank you for applying to the Customer Success Manager role at BrightConnect Solutions. We are excited to move forward. Please send your available times. Best, Layla Bennett Talent Team BrightConnect Solutions Email: layla.bennett@brightconnect.com",0
"Subject: Remote Typing Jobs Now Available Dear Victoria, Earn $22/hour typing documents from home. Only $50 for training materials setup. Reply if interested. Regards, Julian Richardson Recruitment Specialist TypeAway Careers Email: julian.richardson@typeawaycareers.com,1","Subject: Remote Typing Jobs Now Available Dear Victoria, Earn $22/hour typing documents from home. Only $50 for training materials setup. Reply if interested. Regards, Julian Richardson Recruitment Specialist TypeAway Careers Email: julian.richardson@typeawaycareers.com",1
"Subject: Interview Invitation for Research Analyst Dear Miles, We would like to schedule an interview for the Research Analyst position at Beacon Research Group. Please reply with your availability. Thank you, Savannah Howard Recruitment Team Beacon Research Group Email: savannah.howard@beaconresearchgroup.com,0","Subject: Interview Invitation for Research Analyst Dear Miles, We would like to schedule an interview for the Research Analyst position at Beacon Research Group. Please reply with your availability. Thank you, Savannah Howard Recruitment Team Beacon Research Group Email: savannah.howard@beaconresearchgroup.com",0
"Subject: Immediate Work-from-Home Admin Jobs Dear Hannah, We are offering remote administrative jobs with flexible schedules. Setup fee of $45 applies. Respond today! Thanks, Charles Coleman HR Team RemoteAdmin Careers Email: charles.coleman@remoteadmincareers.com,1","Subject: Immediate Work-from-Home Admin Jobs Dear Hannah, We are offering remote administrative jobs with flexible schedules. Setup fee of $45 applies. Respond today! Thanks, Charles Coleman HR Team RemoteAdmin Careers Email: charles.coleman@remoteadmincareers.com",1
"Subject: Interview Scheduling for IT Support Role Dear Carter, We were impressed with your resume for the IT Support Technician role at TechEase Solutions. Please share your available times. Best, Avery Simmons Recruitment Specialist TechEase Solutions Email: avery.simmons@techeasesolutions.com,0","Subject: Interview Scheduling for IT Support Role Dear Carter, We were impressed with your resume for the IT Support Technician role at TechEase Solutions. Please share your available times. Best, Avery Simmons Recruitment Specialist TechEase Solutions Email: avery.simmons@techeasesolutions.com",0
"Subject: Easy Home-Based Job Opportunity Dear Addison, Earn from home doing simple data verification tasks. $40 startup fee required. Start today! Regards, Nicholas Flores Staffing Manager HomeVerify Work Email: nicholas.flores@homeverifywork.com,1","Subject: Easy Home-Based Job Opportunity Dear Addison, Earn from home doing simple data verification tasks. $40 startup fee required. Start today! Regards, Nicholas Flores Staffing Manager HomeVerify Work Email: nicholas.flores@homeverifywork.com",1
"Subject: Invitation to Interview - Financial Analyst Role Dear Amelia, Thank you for applying to the Financial Analyst position at Sterling Investments. Please share your availability for an initial interview. Kind regards, Brandon Miller Recruitment Team Sterling Investments Email: brandon.miller@sterlinginvestments.com,0","Subject: Invitation to Interview - Financial Analyst Role Dear Amelia, Thank you for applying to the Financial Analyst position at Sterling Investments. Please share your availability for an initial interview. Kind regards, Brandon Miller Recruitment Team Sterling Investments Email: brandon.miller@sterlinginvestments.com",0
"Subject: Earn from Home - Limited Positions Available Dear Daniel, Join our remote workforce today! Only a $55 application processing fee required. Reply now to secure your position. Sincerely, Natalie Torres Remote Staffing Dept SwiftHire Remote Jobs Email: natalie.torres@swifthirejobs.com,1","Subject: Earn from Home - Limited Positions Available Dear Daniel, Join our remote workforce today! Only a $55 application processing fee required. Reply now to secure your position. Sincerely, Natalie Torres Remote Staffing Dept SwiftHire Remote Jobs Email: natalie.torres@swifthirejobs.com",1
"Subject: Software Engineer Interview Invitation Dear Natalie, We are pleased to invite you for an interview for the Software Engineer position at TechFrontier. Please send your available times. Best, Lucas Reed Talent Acquisition TechFrontier Email: lucas.reed@techfrontier.com,0","Subject: Software Engineer Interview Invitation Dear Natalie, We are pleased to invite you for an interview for the Software Engineer position at TechFrontier. Please send your available times. Best, Lucas Reed Talent Acquisition TechFrontier Email: lucas.reed@techfrontier.com",0
"Subject: Remote Job Opportunity - Start Today Dear Wyatt, Immediate openings available for remote administrative roles. A $45 startup fee is required. Apply now! Regards, Kayla Griffin Onboarding Team WorkOnline Solutions Email: kayla.griffin@workonlinesolutions.com,1","Subject: Remote Job Opportunity - Start Today Dear Wyatt, Immediate openings available for remote administrative roles. A $45 startup fee is required. Apply now! Regards, Kayla Griffin Onboarding Team WorkOnline Solutions Email: kayla.griffin@workonlinesolutions.com",1
"Subject: Interview Request - Content Strategist Dear Harper, We reviewed your application for the Content Strategist role at BrightStory Media and would like to schedule an interview. Please provide your available times. Best regards, Sebastian Price HR Department BrightStory Media Email: sebastian.price@brightstorymedia.com,0","Subject: Interview Request - Content Strategist Dear Harper, We reviewed your application for the Content Strategist role at BrightStory Media and would like to schedule an interview. Please provide your available times. Best regards, Sebastian Price HR Department BrightStory Media Email: sebastian.price@brightstorymedia.com",0
"Subject: Earn Up To $500 Weekly From Home Dear Julian, Earn up to $500 a week working from home. Initial $60 training kit required. Contact us to get started! Sincerely, Aurora Mitchell Recruitment Team EasyIncome Jobs Email: aurora.mitchell@easyincomejobs.com,1","Subject: Earn Up To $500 Weekly From Home Dear Julian, Earn up to $500 a week working from home. Initial $60 training kit required. Contact us to get started! Sincerely, Aurora Mitchell Recruitment Team EasyIncome Jobs Email: aurora.mitchell@easyincomejobs.com",1
"Subject: Invitation to Interview - UX Researcher Position Dear Hannah, We are excited to move forward with your application for the UX Researcher position at Insight Digital. Kindly reply with your availability. Thank you, Caleb Foster Talent Acquisition Insight Digital Email: caleb.foster@insightdigital.com,0","Subject: Invitation to Interview - UX Researcher Position Dear Hannah, We are excited to move forward with your application for the UX Researcher position at Insight Digital. Kindly reply with your availability. Thank you, Caleb Foster Talent Acquisition Insight Digital Email: caleb.foster@insightdigital.com",0
"Subject: Simple Online Jobs Available Now Dear Nolan, Work online with flexible hours. Limited positions! $50 processing fee required to activate your account. Apply today. Regards, Brielle Allen Online Work Recruiter FlexiWork Careers Email: brielle.allen@flexiworkcareers.com,1","Subject: Simple Online Jobs Available Now Dear Nolan, Work online with flexible hours. Limited positions! $50 processing fee required to activate your account. Apply today. Regards, Brielle Allen Online Work Recruiter FlexiWork Careers Email: brielle.allen@flexiworkcareers.com",1
"Subject: Interview Invitation for Frontend Developer Role Dear Stella, We were impressed with your resume and would like to schedule an interview for the Frontend Developer position at CodeWave Studios. Please reply with your availability. Best, Jason Hayes Hiring Manager CodeWave Studios Email: jason.hayes@codewavestudios.com,0","Subject: Interview Invitation for Frontend Developer Role Dear Stella, We were impressed with your resume and would like to schedule an interview for the Frontend Developer position at CodeWave Studios. Please reply with your availability. Best, Jason Hayes Hiring Manager CodeWave Studios Email: jason.hayes@codewavestudios.com",0
"Subject: Remote Typing Jobs - Apply Now Dear Eli, Earn money by typing from the comfort of your home. A $40 startup kit is needed. Respond quickly to claim your spot. Sincerely, Isabelle Morgan Home Typing Solutions Email: isabelle.morgan@hometypingsolutions.com,1","Subject: Remote Typing Jobs - Apply Now Dear Eli, Earn money by typing from the comfort of your home. A $40 startup kit is needed. Respond quickly to claim your spot. Sincerely, Isabelle Morgan Home Typing Solutions Email: isabelle.morgan@hometypingsolutions.com",1
"Subject: Interview Opportunity - Marketing Assistant Dear Paisley, Thank you for applying to the Marketing Assistant role at BrightReach Media. Please let us know your available times for an interview. Best, Gabriel Bennett Recruitment Coordinator BrightReach Media Email: gabriel.bennett@brightreachmedia.com,0","Subject: Interview Opportunity - Marketing Assistant Dear Paisley, Thank you for applying to the Marketing Assistant role at BrightReach Media. Please let us know your available times for an interview. Best, Gabriel Bennett Recruitment Coordinator BrightReach Media Email: gabriel.bennett@brightreachmedia.com",0
"Subject: Get Paid to Answer Surveys Dear Leo, Earn $250 a day completing short surveys online. $25 setup fee required. Sign up now! Regards, Madelyn James SurveyPro Jobs Email: madelyn.james@surveyprojobs.com,1","Subject: Get Paid to Answer Surveys Dear Leo, Earn $250 a day completing short surveys online. $25 setup fee required. Sign up now! Regards, Madelyn James SurveyPro Jobs Email: madelyn.james@surveyprojobs.com",1
"Subject: Interview Invitation - Operations Manager Dear Nova, We would like to schedule an interview for the Operations Manager role at PrimeLogix. Please reply with your available times. Thank you, Hunter Rivera Recruitment Specialist PrimeLogix Email: hunter.rivera@primelogix.com,0","Subject: Interview Invitation - Operations Manager Dear Nova, We would like to schedule an interview for the Operations Manager role at PrimeLogix. Please reply with your available times. Thank you, Hunter Rivera Recruitment Specialist PrimeLogix Email: hunter.rivera@primelogix.com",0
